Title,Link,Sale Price,Regular Price,Image Path,Swatch Colors
"Coastal Outdoor 2-Piece Chaise Sectional (98"")",https://www.westelm.com/products/coastal-outdoor-2-piece-chaise-sectional-h7046/?pkey=call-outdoor-furniture,"2,478.40","3,098","images/Coastal_Outdoor_2-Piece_Chaise_Sectional_(98"").jpg","natural, silverstone"
"Portside Aluminum Outdoor Dining Table (72"")",https://www.westelm.com/products/portside-aluminum-outdoor-dining-table-h4147/?pkey=call-outdoor-furniture,"1,119.20","1,399","images/Portside_Aluminum_Outdoor_Dining_Table_(72"").jpg",
"Playa Outdoor Expandable Dining Table (67.5""–90""), Benches & Chairs Set",https://www.westelm.com/products/playa-outdoor-expandable-dining-table-benches-chairs-set-h4244/?pkey=call-outdoor-furniture,"2,316.80","2,896","images/Playa_Outdoor_Expandable_Dining_Table_(67.5""–90""),_Benches_&_Chairs_Set.jpg",
Portside Aluminum Outdoor Textilene Stacking Dining Chair (Set of 2),https://www.westelm.com/products/portside-aluminum-outdoor-textilene-dining-chair-h5188/?pkey=call-outdoor-furniture,559.20,699,images/Portside_Aluminum_Outdoor_Textilene_Stacking_Dining_Chair_(Set_of_2).jpg,
"Volume Outdoor Square Coffee Table (36"") & Side Table (26"") Set",https://www.westelm.com/products/volume-outdoor-square-coffee-table-and-side-table-set-h9690/?pkey=call-outdoor-furniture,319.20,499,"images/Volume_Outdoor_Square_Coffee_Table_(36"")_&_Side_Table_(26"")_Set.jpg","Weathered Gray, Driftwood, Reef"
"Santa Fe Slatted Outdoor Sofa (75""), Lounge Chair & Portside Concrete Coffee Table Set",https://www.westelm.com/products/santa-fe-sofa-lounge-chair-concrete-coffee-table-set-h7688/?pkey=call-outdoor-furniture,"3,197.20","3,397","images/Santa_Fe_Slatted_Outdoor_Sofa_(75""),_Lounge_Chair_&_Portside_Concrete_Coffee_Table_Set.jpg",
Urban Outdoor Lounge Chair & Ottoman Set,https://www.westelm.com/products/urban-summer-outdoor-lounge-chair-ottoman-set-h5285/?pkey=call-outdoor-furniture,"1,238.40","1,548",images/Urban_Outdoor_Lounge_Chair_&_Ottoman_Set.jpg,
Slope Outdoor Stacking Chair,https://www.westelm.com/products/slope-outdoor-stacking-chair-h9942/?pkey=call-outdoor-furniture,99,319,images/Slope_Outdoor_Stacking_Chair.jpg,"Antique Bronze, Oyster, Shadow, Celadon"
Paradise Outdoor Lounge Chair & Ottoman Set,https://www.westelm.com/products/paradise-outdoor-lounge-chair-ottoman-set-h5304/?pkey=call-outdoor-furniture,"1,118.40","1,398",images/Paradise_Outdoor_Lounge_Chair_&_Ottoman_Set.jpg,"Sunshine, Petrol Blue"
"Urban Outdoor 2-Piece Chaise Sectional (102"")",https://www.westelm.com/products/urban-summer-outdoor-2-piece-chaise-sectional-h5281/?pkey=call-outdoor-furniture,"2,309.30","3,299","images/Urban_Outdoor_2-Piece_Chaise_Sectional_(102"").jpg",
Portside Wood Outdoor Swivel Chairs & Round Side Table Set,https://www.westelm.com/products/portside-swivel-chairs-round-concrete-side-table-set-h7359/?pkey=call-outdoor-furniture,"2,087.40","2,497.20",images/Portside_Wood_Outdoor_Swivel_Chairs_&_Round_Side_Table_Set.jpg,"Weathered Gray, Driftwood"
"Portside Outdoor Sofa (75""), Lounge Chair & Concrete Coffee Table Set",https://www.westelm.com/products/portside-outdoor-sofa-lounge-chair-coffee-table-set-gray-h5173/?pkey=call-outdoor-furniture,"2,497.20","3,097","images/Portside_Outdoor_Sofa_(75""),_Lounge_Chair_&_Concrete_Coffee_Table_Set.jpg","Weathered Gray, Driftwood"
"Portside Wood Outdoor Expandable Dining Table (76.5""–106"") & Dining Chairs Set",https://www.westelm.com/products/portside-outdoor-expandable-dining-table-6-chairs-set-h4481/?pkey=call-outdoor-furniture,"3,215.80","3,995","images/Portside_Wood_Outdoor_Expandable_Dining_Table_(76.5""–106"")_&_Dining_Chairs_Set.jpg","Weathered Gray, Driftwood"
Hargrove Outdoor Dining Bench,https://www.westelm.com/products/hargrove-outdoor-dining-bench-h9592/?pkey=call-outdoor-furniture,399.20,499,images/Hargrove_Outdoor_Dining_Bench.jpg,
"Portside Concrete Outdoor Dining Table (72"") & Coastal Dining Chairs Set",https://www.westelm.com/products/concrete-outdoor-dining-table-coastal-chairs-set-h7316/?pkey=call-outdoor-furniture,"3,516.20","3,796","images/Portside_Concrete_Outdoor_Dining_Table_(72"")_&_Coastal_Dining_Chairs_Set.jpg",
"Malfa Outdoor Bar & Counter Tables (30"")",https://www.westelm.com/products/lavastone-slab-round-counter-table-h4713/?pkey=call-outdoor-furniture,549,599,"images/Malfa_Outdoor_Bar_&_Counter_Tables_(30"").jpg","Light Gray, Natural Sand"
Playa Outdoor Textilene Stacking Dining Chair (Set of 2),https://www.westelm.com/products/playa-outdoor-textilene-dining-chair-set-of-2-h9560/?pkey=call-outdoor-furniture,479.20,"1,257.90",images/Playa_Outdoor_Textilene_Stacking_Dining_Chair_(Set_of_2).jpg,
"Hargrove Outdoor Expandable Dining Table (79""–109""), Benches & Slope Chairs Set",https://www.westelm.com/products/hargrove-outdoor-exp-din-tbl-hrgrve-bnches-and-slp-chrs-st-h9651/?pkey=call-outdoor-furniture,"2,855.60","3,395","images/Hargrove_Outdoor_Expandable_Dining_Table_(79""–109""),_Benches_&_Slope_Chairs_Set.jpg",
"Portside Outdoor 3-Piece U-Shaped Sectional (120"")",https://www.westelm.com/products/portside-outdoor-3-piece-u-shpd-sectional-wthrd-gray-h5180/?pkey=call-outdoor-furniture,"3,165.84","3,437.60","images/Portside_Outdoor_3-Piece_U-Shaped_Sectional_(120"").jpg","Driftwood, Weathered Gray"
"Playa Outdoor Expandable Dining Table (67.5""–90"") & Slope Dining Chairs Set",https://www.westelm.com/products/playa-outdoor-expandable-dining-table-slope-chairs-set-h7347/?pkey=call-outdoor-furniture,"3,991.20","4,291","images/Playa_Outdoor_Expandable_Dining_Table_(67.5""–90"")_&_Slope_Dining_Chairs_Set.jpg","Black, Mast"
"Palma Outdoor Round Bistro Table (32"")",https://www.westelm.com/products/palma-outdoor-round-bistro-table-h11752/?pkey=call-outdoor-furniture,399.20,499,"images/Palma_Outdoor_Round_Bistro_Table_(32"").jpg",
"Faceted Outdoor Side Table (18"")",https://www.westelm.com/products/mp-faceted-outdoor-side-table-h11250/?pkey=call-outdoor-furniture,179.10,199,"images/Faceted_Outdoor_Side_Table_(18"").jpg",
"Urban Outdoor 4-Piece L-Shaped Sectional (127"")",https://www.westelm.com/products/urban-summer-outdoor-4-piece-l-shaped-sectional-h5284/?pkey=call-outdoor-furniture,"3,778.60","5,398","images/Urban_Outdoor_4-Piece_L-Shaped_Sectional_(127"").jpg",
"Tulip Pedestal Round Bar & Counter Tables (32"")",https://www.westelm.com/products/pedestal-counter-table-h4718/?pkey=call-outdoor-furniture,899,999,"images/Tulip_Pedestal_Round_Bar_&_Counter_Tables_(32"").jpg","Nickel, Antique Rust"
"Portside Wood Outdoor Round Expandable Dining Table (48""–93"") & Stacking Chairs Set",https://www.westelm.com/products/portside-otdr-round-exp-din-tbl-and-stacking-chairs-set-h9635/?pkey=call-outdoor-furniture,"3,755.20","4,095","images/Portside_Wood_Outdoor_Round_Expandable_Dining_Table_(48""–93"")_&_Stacking_Chairs_Set.jpg","Weathered Gray, Driftwood"
"Portside Outdoor 3-Piece Chaise Sectional (120""–147"")",https://www.westelm.com/products/portside-outdoor-3-piece-chaise-sectional-h5177/?pkey=call-outdoor-furniture,"3,357.60","4,197","images/Portside_Outdoor_3-Piece_Chaise_Sectional_(120""–147"").jpg","Driftwood, Weathered Gray"
Build Your Own - Tulum Outdoor Modular Sectional,https://www.westelm.com/products/build-your-own--tulum-outdoor-modular-sectional-h11767/?pkey=call-outdoor-furniture,199.99,399,images/Build_Your_Own_-_Tulum_Outdoor_Modular_Sectional.jpg,
"Portside Outdoor Concrete Round Dining Table (60"")",https://www.westelm.com/products/concrete-outdoor-round-dining-table-60-weathered-gray-h5336/?pkey=call-outdoor-furniture,"1,119.20","1,399","images/Portside_Outdoor_Concrete_Round_Dining_Table_(60"").jpg","Weathered Gray, Driftwood"
"Malfa Rectangle Coffee Table (39.25"")",https://www.westelm.com/products/slab-box-frame-coffee-table-h807/?pkey=call-outdoor-furniture,279,349,"images/Malfa_Rectangle_Coffee_Table_(39.25"").jpg",
Concrete Pedestal Outdoor Dining Table (32) & Palma Dining Chairs Set,https://www.westelm.com/products/outdoor-pedestal-bistro-table-palma-chairs-set-h7303/?pkey=call-outdoor-furniture,"1,078.20","1,198",images/Concrete_Pedestal_Outdoor_Dining_Table_(32)_&_Palma_Dining_Chairs_Set.jpg,
"Anton Outdoor Teak Coffee Table (42"")",https://www.westelm.com/products/anton-outdoor-coffee-table-h11765/?pkey=call-outdoor-furniture,449.99,899,"images/Anton_Outdoor_Teak_Coffee_Table_(42"").jpg",
"Playa Outdoor Expandable Dining Table (67.5""–90"") & Dining Chairs Set",https://www.westelm.com/products/playa-outdoor-expandable-dining-table-chairs-set-h4246/?pkey=call-outdoor-furniture,"3,116","3,895","images/Playa_Outdoor_Expandable_Dining_Table_(67.5""–90"")_&_Dining_Chairs_Set.jpg",
Telluride Outdoor Swivel Chair,https://www.westelm.com/products/telluride-outdoor-swivel-chair-h11733/?pkey=call-outdoor-furniture,"1,499","2,998",images/Telluride_Outdoor_Swivel_Chair.jpg,"Crosshatch Weave, Alabaster, Crosshatch Weave, Slate"
Telluride Aluminum Outdoor Lounge Chair,https://www.westelm.com/products/telluride-aluminum-outdoor-lounge-chair-h11738/?pkey=call-outdoor-furniture,"1,299","2,598",images/Telluride_Aluminum_Outdoor_Lounge_Chair.jpg,
"Portside Outdoor Sofa (75""), Lounge Chair & Coffee Table Set",https://www.westelm.com/products/portside-outdoor-75-sofa-lounge-chair-coffee-table-set-h5167/?pkey=call-outdoor-furniture,"2,457.20","3,047","images/Portside_Outdoor_Sofa_(75""),_Lounge_Chair_&_Coffee_Table_Set.jpg",
Catania Outdoor Rope Lounge Chair,https://www.westelm.com/products/wood-rope-outdoor-lounge-chair-h4340/?pkey=call-outdoor-furniture,639,799,images/Catania_Outdoor_Rope_Lounge_Chair.jpg,"Washed Brown, Weathered Gray"
"Hargrove Outdoor 2-Piece Chaise Sectional (100"")",https://www.westelm.com/products/hargrove-outdoor-2-piece-chaise-sectional-h9600/?pkey=call-outdoor-furniture,"2,678.40","3,348","images/Hargrove_Outdoor_2-Piece_Chaise_Sectional_(100"").jpg",
Portside Aluminum Outdoor Ottoman,https://www.westelm.com/products/portside-aluminum-outdoor-ottoman-h4150/?pkey=call-outdoor-furniture,399.20,499,images/Portside_Aluminum_Outdoor_Ottoman.jpg,
Coastal Outdoor Lounge Chair & Ottoman Set,https://www.westelm.com/products/coastal-outdoor-lounge-chair-ottoman-h7354/?pkey=call-outdoor-furniture,"1,398.20","1,498",images/Coastal_Outdoor_Lounge_Chair_&_Ottoman_Set.jpg,"natural, silverstone"
Portside Outdoor Kitchen 1-Door Cabinet & Open Shelves Cabinet,https://www.westelm.com/products/portside-outdoor-kitchen-1-door-cabinet-shelves-h7228/?pkey=call-outdoor-furniture,"1,198.40","1,498",images/Portside_Outdoor_Kitchen_1-Door_Cabinet_&_Open_Shelves_Cabinet.jpg,"Driftwood, Weathered Gray"
"Playa Outdoor Lounge Chairs & Side Table (22"") Set",https://www.westelm.com/products/playa-outdoor-lounge-chairs-side-table-set-h4247/?pkey=call-outdoor-furniture,"1,557.20","1,597","images/Playa_Outdoor_Lounge_Chairs_&_Side_Table_(22"")_Set.jpg",
"Portside Aluminum Outdoor Dining Table (72""), Benches & Dining Chairs Set",https://www.westelm.com/products/portside-aluminum-outdoor-72-table-bench-dining-chairs-set-h5272/?pkey=call-outdoor-furniture,"3,016.20","3,296","images/Portside_Aluminum_Outdoor_Dining_Table_(72""),_Benches_&_Dining_Chairs_Set.jpg",
"Sorrento Outdoor Round Side Table (26"")",https://www.westelm.com/products/aluminum-drum-indoor-outdoor-side-table-h9121/?pkey=call-outdoor-furniture,679,849,"images/Sorrento_Outdoor_Round_Side_Table_(26"").jpg","antique rust, matte white, Aged Grey"
"Malfa Outdoor Dining Bench (69"")",https://www.westelm.com/products/ashtonindoor-outdoordiningbench-iron-h2660/?pkey=call-outdoor-furniture,519,649,"images/Malfa_Outdoor_Dining_Bench_(69"").jpg",
Telluride Outdoor Dining Arm Chair (Set of 2),https://www.westelm.com/products/telluride-outdoor-dining-arm-chair-h12448/?pkey=call-outdoor-furniture,899,"2,697",images/Telluride_Outdoor_Dining_Arm_Chair_(Set_of_2).jpg,"Crosshatch Weave, Slate, Crosshatch Weave, Alabaster"
Build Your Own - Remi Outdoor Sectional,https://www.westelm.com/products/remi-outdoor-modular-sectional-h9894/?pkey=call-outdoor-furniture,849,"1,049",images/Build_Your_Own_-_Remi_Outdoor_Sectional.jpg,"Sunbrella® Cast, Charcoal, Sunbrella® Cast, Ash, Sunbrella® Cast, Mist, Sunbrella® Canvas, Navy"
"Portside Outdoor Sofa (65""), Swivel Chair & Coffee Table Set",https://www.westelm.com/products/portside-outdoor-loveseat-swivel-chair-coffee-table-set-h5211/?pkey=call-outdoor-furniture,"2,947.20","3,047","images/Portside_Outdoor_Sofa_(65""),_Swivel_Chair_&_Coffee_Table_Set.jpg",
"Coastal Outdoor 4-Piece L-Shaped Sectional (131"")",https://www.westelm.com/products/coastal-outdoor-4-piece-l-shaped-sectional-h7049/?pkey=call-outdoor-furniture,"4,076.80","5,096","images/Coastal_Outdoor_4-Piece_L-Shaped_Sectional_(131"").jpg","natural, silverstone"
Portside Outdoor Adirondack Chairs & Umbrella Holder Side Table Set,https://www.westelm.com/products/portside-outdoor-adirondack-chair-umbrella-table-set-gray-h5161/?pkey=call-outdoor-furniture,"1,117.20","1,197",images/Portside_Outdoor_Adirondack_Chairs_&_Umbrella_Holder_Side_Table_Set.jpg,
"Coastal Outdoor 3-Piece Chaise Sectional (130"")",https://www.westelm.com/products/coastal-outdoor-3-piece-chaise-sectional-h7048/?pkey=call-outdoor-furniture,"3,277.60","4,097","images/Coastal_Outdoor_3-Piece_Chaise_Sectional_(130"").jpg","natural, silverstone"
"Portside Outdoor Sofa (65""), Lounge Chair & Coffee Table Set",https://www.westelm.com/products/portside-outdoor-loveseat-lounge-chair-coffee-table-set-h5169/?pkey=call-outdoor-furniture,"2,457.20","2,747","images/Portside_Outdoor_Sofa_(65""),_Lounge_Chair_&_Coffee_Table_Set.jpg","Weathered Gray, Driftwood"
Urban Outdoor Lounge Chairs & Portside Round Side Table Set,https://www.westelm.com/products/urban-outdoor-lounge-chair-portside-concrete-side-table-h7360/?pkey=call-outdoor-furniture,"1,877.60","2,347",images/Urban_Outdoor_Lounge_Chairs_&_Portside_Round_Side_Table_Set.jpg,
Terrazzo Concrete Outdoor Bench,https://www.westelm.com/products/terrazzo-concrete-outdoor-bench-h8921/?pkey=call-outdoor-furniture,"1,124.10","1,249",images/Terrazzo_Concrete_Outdoor_Bench.jpg,
"Portside Concrete Aluminum Outdoor Round Dining Table (60"") & Portside Aluminum Chairs Set",https://www.westelm.com/products/concrete-aluminum-round-dining-table-portside-chairs-set-h7336/?pkey=call-outdoor-furniture,"3,256.20","3,546","images/Portside_Concrete_Aluminum_Outdoor_Round_Dining_Table_(60"")_&_Portside_Aluminum_Chairs_Set.jpg",
Portside Outdoor Lounge Chairs & Umbrella Holder Side Table Set,https://www.westelm.com/products/portside-outdoor-lounge-chair-umbrella-side-table-set-h5168/?pkey=call-outdoor-furniture,"1,717.20","2,197",images/Portside_Outdoor_Lounge_Chairs_&_Umbrella_Holder_Side_Table_Set.jpg,
Build Your Own - Catania Outdoor Tufted Sectional,https://www.westelm.com/products/channel-tufted-sectional-h8938/?pkey=call-outdoor-furniture,"1,699","2,699",images/Build_Your_Own_-_Catania_Outdoor_Tufted_Sectional.jpg,
Build Your Own - Portside Dining Banquette,https://www.westelm.com/products/modular-portside-dining-banquette-h9773/?pkey=call-outdoor-furniture,154.99,199.99,images/Build_Your_Own_-_Portside_Dining_Banquette.jpg,"Weathered Gray, Driftwood"
"Hargrove Outdoor Expandable Dining Table (79""–109""), Benches & Chairs Set",https://www.westelm.com/products/hargrove-outdoor-expandable-din-table-bnchs-and-chrs-set-h9645/?pkey=call-outdoor-furniture,"2,716.80","3,396","images/Hargrove_Outdoor_Expandable_Dining_Table_(79""–109""),_Benches_&_Chairs_Set.jpg",
"Portside Outdoor Concrete Dining Table (72"") - ADA",https://www.westelm.com/products/portside-outdoor-concrete-dining-table-ada-h11913/?pkey=call-outdoor-furniture,"1,119.20","1,399","images/Portside_Outdoor_Concrete_Dining_Table_(72"")_-_ADA.jpg","Weathered Gray, Driftwood"
Triangle Leg Bench,https://www.westelm.com/products/triangle-leg-bench-h6894/?pkey=call-outdoor-furniture,399,599,images/Triangle_Leg_Bench.jpg,"lightbrown, alligatorgreen, Teal, pollen"
"Santa Fe Slatted Outdoor 2-Piece Armless Modular Sofa (72"")",https://www.westelm.com/products/santa-fe-slatted-outdoor-2-piece-armless-modular-sofa-h9578/?pkey=call-outdoor-furniture,"1,569.99","1,898","images/Santa_Fe_Slatted_Outdoor_2-Piece_Armless_Modular_Sofa_(72"").jpg",
"Acadia Outdoor Sofa (60.6""), Lounge Chair & Pedestal Coffee Table (32""–44"") Set",https://www.westelm.com/products/acadia-outdoor-loveseat-lounge-chair-coffee-table-set-h5299/?pkey=call-outdoor-furniture,"1,498","1,698","images/Acadia_Outdoor_Sofa_(60.6""),_Lounge_Chair_&_Pedestal_Coffee_Table_(32""–44"")_Set.jpg",
Telluride Outdoor Dining Side Chair (Set of 2),https://www.westelm.com/products/telluride-outdoor-dining-chair-h11736/?pkey=call-outdoor-furniture,799,"2,397",images/Telluride_Outdoor_Dining_Side_Chair_(Set_of_2).jpg,"Crosshatch Weave, Slate, Crosshatch Weave, Alabaster"
"Sorrento Outdoor Square Side Table (24.75"")",https://www.westelm.com/products/square-aluminum-indoorandoutdoor-side-table-h9278/?pkey=call-outdoor-furniture,719,899,"images/Sorrento_Outdoor_Square_Side_Table_(24.75"").jpg","grey, antique rust, white, raw nickel"
"Sorrento Outdoor Square Coffee Table (35.5"")",https://www.westelm.com/products/square-aluminum-indoorandoutdoor-coffee-table-h9277/?pkey=call-outdoor-furniture,"1,499","1,599","images/Sorrento_Outdoor_Square_Coffee_Table_(35.5"").jpg","grey, antique rust, white, raw nickel"
"Coastal Outdoor 6-Piece U-Shaped Sectional (130"")",https://www.westelm.com/products/coastal-outdoor-6-piece-u-shaped-sectional-h11792/?pkey=call-outdoor-furniture,"5,755.20","7,194","images/Coastal_Outdoor_6-Piece_U-Shaped_Sectional_(130"").jpg","silverstone, natural"
"Urban Outdoor 3-Piece Chaise Sectional (130"")",https://www.westelm.com/products/urban-summer-outdoor-3-piece-chaise-sectional-h5283/?pkey=call-outdoor-furniture,"2,974.30","4,249","images/Urban_Outdoor_3-Piece_Chaise_Sectional_(130"").jpg",
Build Your Own - Portside Low Outdoor Sectional,https://www.westelm.com/products/build-your-own-portside-low-sectional-pieces-h2601/?pkey=call-outdoor-furniture,449,"1,499",images/Build_Your_Own_-_Portside_Low_Outdoor_Sectional.jpg,"Driftwood, Weathered Gray, Weathered Café"
Catania Outdoor Rope Bar & Counter Stools,https://www.westelm.com/products/teak-wood-rope-outdoor-bar-stool-charcoal-h4510/?pkey=call-outdoor-furniture,749,799,images/Catania_Outdoor_Rope_Bar_&_Counter_Stools.jpg,"Ivory, Brown Gray, Weathered Gray"
Terrazzo Concrete Dining Table,https://www.westelm.com/products/terrazzo-concrete-dining-table-h8919/?pkey=call-outdoor-furniture,"2,519.10","2,799",images/Terrazzo_Concrete_Dining_Table.jpg,
"Cube Concrete Outdoor Accent Table (14.9"")",https://www.westelm.com/products/cube-concrete-accent-table-h2730/?pkey=call-outdoor-furniture,249,299,"images/Cube_Concrete_Outdoor_Accent_Table_(14.9"").jpg","Dark Gray, Ivory"
Terrazzo Concrete Outdoor Stool,https://www.westelm.com/products/terrazzo-concrete-outdoor-stool-h8920/?pkey=call-outdoor-furniture,323.10,359,images/Terrazzo_Concrete_Outdoor_Stool.jpg,
Lofted Legs Outdoor Dining Chair,https://www.westelm.com/products/lofted-legs-outdoor-dining-chair-h8923/?pkey=call-outdoor-furniture,233.10,259,images/Lofted_Legs_Outdoor_Dining_Chair.jpg,
"Catania Outdoor Channeled Back Sectional (43"")",https://www.westelm.com/products/gwen-outdoor-sectional-h5295/?pkey=call-outdoor-furniture,"1,799","2,099","images/Catania_Outdoor_Channeled_Back_Sectional_(43"").jpg",
"Portside Concrete Outdoor Round Dining Table (60"") & Portside Dining Chairs Set",https://www.westelm.com/products/concrete-topped-round-dining-table-6-solid-wood-chairs-set-h5127/?pkey=call-outdoor-furniture,"2,836.60","2,916.20","images/Portside_Concrete_Outdoor_Round_Dining_Table_(60"")_&_Portside_Dining_Chairs_Set.jpg","Weathered Gray, Driftwood"
"Rope & Wood Outdoor Sofa (81"")",https://www.westelm.com/products/numa-outdoor-sofa-81-h6149/?pkey=call-outdoor-furniture,"3,199","3,299","images/Rope_&_Wood_Outdoor_Sofa_(81"").jpg",
Pedestal Base Concrete Dining Table,https://www.westelm.com/products/pedestal-base-concrete-dining-table-h8912/?pkey=call-outdoor-furniture,"1,124.10","1,249",images/Pedestal_Base_Concrete_Dining_Table.jpg,
Monterey Outdoor Swivel Chair,https://www.westelm.com/products/monterey-outdoor-swivel-chair-h8375/?pkey=call-outdoor-furniture,799,999,images/Monterey_Outdoor_Swivel_Chair.jpg,"Sunbrella® Cast, Mist, Sunbrella® Bali Tropical Oasis, Oasis Green, Sunbrella® Oslo Leaf, Natural/Black, Sunbrella® Canvas, Navy"
Caldera Aluminum Outdoor Dining Chair,https://www.westelm.com/products/caldera-aluminum-outdoor-dining-chair-h11759/?pkey=call-outdoor-furniture,499,998,images/Caldera_Aluminum_Outdoor_Dining_Chair.jpg,
"Portside Aluminum Outdoor Dining Table (72""), Benches & Textilene Chairs Set",https://www.westelm.com/products/portside-aluminum-outdoor-72-table-benches-chairs-set-h5273/?pkey=call-outdoor-furniture,"2,876.40","3,296","images/Portside_Aluminum_Outdoor_Dining_Table_(72""),_Benches_&_Textilene_Chairs_Set.jpg",
"Portside Outdoor Sofa (75""), Swivel Chair & Concrete Coffee Table Set",https://www.westelm.com/products/portside-outdoor-sofa-swivel-chair-concrete-coffee-table-h5320/?pkey=call-outdoor-furniture,"2,947.20","3,347","images/Portside_Outdoor_Sofa_(75""),_Swivel_Chair_&_Concrete_Coffee_Table_Set.jpg",
"Coastal Outdoor Sofa (76""), Swivel Chair & Concrete Pedestal Round Coffee Table Set",https://www.westelm.com/products/coastal-sofa-swivel-chair-concrete-pedestal-coffee-table-h7370/?pkey=call-outdoor-furniture,"3,397.20","3,597","images/Coastal_Outdoor_Sofa_(76""),_Swivel_Chair_&_Concrete_Pedestal_Round_Coffee_Table_Set.jpg","natural, silverstone"
Portside Outdoor Full Kitchen Set,https://www.westelm.com/products/portside-outdoor-full-kitchen-set-h7229/?pkey=call-outdoor-furniture,"2,636.80","3,296",images/Portside_Outdoor_Full_Kitchen_Set.jpg,
"Portside Concrete Aluminum Outdoor Round Dining Table (60"") & Slope Dining Chairs Set",https://www.westelm.com/products/concrete-aluminum-round-dining-table-slope-chairs-set-h7339/?pkey=call-outdoor-furniture,"3,253.20","3,543","images/Portside_Concrete_Aluminum_Outdoor_Round_Dining_Table_(60"")_&_Slope_Dining_Chairs_Set.jpg","Natural, Charcoal"
Dreamy Gauze Cotton Duvet Cover & Shams,https://www.westelm.com/products/dreamy-gauze-cotton-duvet-cover-shams-b3469/?pkey=ccoastal-design-style,24.99,267,images/Dreamy_Gauze_Cotton_Duvet_Cover_&_Shams.jpg,"White, Natural, Frost Gray, Dark Olive"
Reflections Matelasse Quilt & Shams,https://www.westelm.com/products/reflections-matelasse-quilt-shams-t6891/?pkey=ccoastal-design-style,19.99,277,images/Reflections_Matelasse_Quilt_&_Shams.jpg,"White, Sand, Dark Olive, Celadon"
Reese Linen Cotton Duvet Cover & Shams,https://www.westelm.com/products/reese-linen-cotton-duvet-cover-shams-t7062/?pkey=ccoastal-design-style,19.99,267,images/Reese_Linen_Cotton_Duvet_Cover_&_Shams.jpg,"Sand, Celadon, Marina Blue, Light Sienna"
"Meyer Wooden Drink Tables (18""–21"")",https://www.westelm.com/products/meyer-drink-tables-h12067/?pkey=ccoastal-design-style,119,248,"images/Meyer_Wooden_Drink_Tables_(18""–21"").jpg",
Sahar Ceramic Vases,https://www.westelm.com/products/sahar-ceramic-vases-d17820/?pkey=ccoastal-design-style,29,69,images/Sahar_Ceramic_Vases.jpg,
Sanibel White Textured Ceramic Vases,https://www.westelm.com/products/sanibel-textured-white-ceramic-vases-d11409/?pkey=ccoastal-design-style,17.60,110.40,images/Sanibel_White_Textured_Ceramic_Vases.jpg,
European Flax Linen Blanket,https://www.westelm.com/products/european-flax-linen-blanket-b3661/?pkey=ccoastal-design-style,159.20,199.20,images/European_Flax_Linen_Blanket.jpg,"Natural, Dark Olive Melange, Terracotta Melange"
Trailing Fern Matelasse Duvet Cover & Shams,https://www.westelm.com/products/trailing-fern-matelasse-duvet-cover-shams-t6888/?pkey=ccoastal-design-style,39,307,images/Trailing_Fern_Matelasse_Duvet_Cover_&_Shams.jpg,"White, Celadon"
Blair Floral Duvet Cover & Shams,https://www.westelm.com/products/blair-floral-duvet-cover-shams-t7077/?pkey=ccoastal-design-style,14.99,154.97,images/Blair_Floral_Duvet_Cover_&_Shams.jpg,
Pure White Matte Ceramic Vases,https://www.westelm.com/products/pure-white-ceramic-vase-collection-a760/?pkey=ccoastal-design-style,18,125,images/Pure_White_Matte_Ceramic_Vases.jpg,
Hilo Basket Planters,https://www.westelm.com/products/hilo-basket-planters-d10517/?pkey=ccoastal-design-style,59.99,69.99,images/Hilo_Basket_Planters.jpg,
Mini Pebble Wool Jute Rug,https://www.westelm.com/products/mini-pebble-wool-jute-rug-b859/?pkey=ccoastal-design-style,49,"1,099",images/Mini_Pebble_Wool_Jute_Rug.jpg,"Natural/Alabaster, Slate/Alabaster, Alabaster"
Alba Wood Sculptural Objects,https://www.westelm.com/products/wood-sculptural-objects-d13724/?pkey=ccoastal-design-style,55,260,images/Alba_Wood_Sculptural_Objects.jpg,
European Flax Linen Curtain,https://www.westelm.com/products/linen-curtain-natural-t5933/?pkey=ccoastal-design-style,64.99,318,images/European_Flax_Linen_Curtain.jpg,"White, Natural, Dark Flax, Pearl Gray"
Sheer European Flax Linen Curtain,https://www.westelm.com/products/sheer-linen-curtain-ivory-t5936/?pkey=ccoastal-design-style&subGroupId=sheer-linen-curtain-ivory-t5936-SPAF-color-natural-flax,79,198,images/Sheer_European_Flax_Linen_Curtain.jpg,"Natural Flax, White, Natural, Pearl Gray"
Crossweave Curtain,https://www.westelm.com/products/crossweave-curtain-natural-canvas-t5737/?pkey=ccoastal-design-style,63.20,158.40,images/Crossweave_Curtain.jpg,"White, Natural Canvas, Belgian Flax"
Glazed Ceramic Vases,https://www.westelm.com/products/glazed-ceramic-vases-d16489/?pkey=ccoastal-design-style,35,179,images/Glazed_Ceramic_Vases.jpg,"Cool Tones, Neutral Tones"
Half-Dipped White Stoneware Vases,https://www.westelm.com/products/half-dipped-stoneware-vases-d5131/?pkey=ccoastal-design-style,14.99,144.99,images/Half-Dipped_White_Stoneware_Vases.jpg,
Reversible Double Cloth Blanket,https://www.westelm.com/products/double-cloth-blanket-stone-gray-b2721/?pkey=ccoastal-design-style,124.99,167.20,images/Reversible_Double_Cloth_Blanket.jpg,"Pearl Gray, Toasted Almond Stripe, Marina Blue"
